epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,557.581,1.80618,0.94968,0.96613,0.61025,0.4305,0.42816,0.14748,2.33306,1.10266,1.05006,0.0009506,0.0009506,0.0009506
55,568.634,1.86656,0.97811,0.97738,0.65242,0.47895,0.50921,0.18467,2.09238,1.06691,0.99635,0.0009308,0.0009308,0.0009308
56,579.697,1.85251,0.97401,0.96864,0.66419,0.51842,0.55658,0.21218,2.01784,1.05558,0.98343,0.000911,0.000911,0.000911
57,589.472,1.80444,0.9457,0.96595,0.72895,0.49007,0.57565,0.21646,2.01665,1.02859,0.97697,0.0008912,0.0008912,0.0008912
58,599.481,1.79838,0.935,0.9636,0.65555,0.51231,0.55362,0.21304,2.02623,1.05768,0.97764,0.0008714,0.0008714,0.0008714
59,609.634,1.79438,0.93706,0.95727,0.69294,0.49404,0.53162,0.19928,2.05676,1.05039,0.98052,0.0008516,0.0008516,0.0008516
60,620.059,1.80698,0.93961,0.95828,0.66289,0.47339,0.49044,0.18489,2.12362,1.02125,1.00078,0.0008318,0.0008318,0.0008318
61,629.087,1.81257,0.94452,0.96883,0.70309,0.49404,0.53299,0.1887,2.08454,1.04714,0.99332,0.000812,0.000812,0.000812
62,637.549,1.7987,0.92537,0.95642,0.65701,0.49144,0.51167,0.18201,2.17579,1.09692,1.00494,0.0007922,0.0007922,0.0007922
63,648.666,1.76792,0.90874,0.95414,0.68285,0.50516,0.55777,0.21342,2.03118,1.01823,0.98095,0.0007724,0.0007724,0.0007724
64,659.858,1.76755,0.90958,0.95427,0.68374,0.54805,0.57369,0.22373,1.99137,1.00132,0.96577,0.0007526,0.0007526,0.0007526
65,669.71,1.7573,0.90275,0.95058,0.59946,0.40747,0.39548,0.14296,2.2599,1.08368,1.02844,0.0007328,0.0007328,0.0007328
66,679.858,1.78445,0.91042,0.95189,0.69097,0.50755,0.54319,0.20508,2.09359,1.04714,0.98608,0.000713,0.000713,0.000713
67,691.331,1.72914,0.88819,0.94886,0.70624,0.52321,0.56179,0.20682,2.07943,1.02604,0.97995,0.0006932,0.0006932,0.0006932
68,701.689,1.74148,0.88557,0.9475,0.70015,0.50834,0.54939,0.20745,2.01938,1.00875,0.97246,0.0006734,0.0006734,0.0006734
69,711.434,1.73061,0.88702,0.94933,0.71482,0.5004,0.54182,0.20275,2.02855,1.01735,0.97665,0.0006536,0.0006536,0.0006536
70,721.976,1.73684,0.89366,0.94256,0.69046,0.50278,0.53174,0.20061,2.06787,1.04082,0.99129,0.0006338,0.0006338,0.0006338
71,732.522,1.72144,0.88511,0.94032,0.71073,0.48983,0.52923,0.19542,2.01303,1.03289,0.96851,0.000614,0.000614,0.000614
72,741.931,1.70767,0.87113,0.94369,0.72925,0.5282,0.58516,0.23191,1.97573,0.99735,0.95982,0.0005942,0.0005942,0.0005942
73,752.06,1.70705,0.8669,0.94124,0.74397,0.51628,0.57746,0.22983,1.97016,1.00094,0.9618,0.0005744,0.0005744,0.0005744
74,763.219,1.73809,0.8814,0.94485,0.70998,0.51787,0.56504,0.22584,1.97334,1.01365,0.96662,0.0005546,0.0005546,0.0005546
75,775.21,1.75817,0.89529,0.94831,0.72931,0.51789,0.59047,0.24327,1.93047,1.0053,0.95342,0.0005348,0.0005348,0.0005348
76,786.253,1.70111,0.86696,0.93987,0.72417,0.52264,0.59019,0.24641,1.92528,0.99567,0.95707,0.000515,0.000515,0.000515
77,797.645,1.71894,0.86481,0.94176,0.71475,0.52581,0.58444,0.24132,1.92412,1.00329,0.95654,0.0004952,0.0004952,0.0004952
78,809.25,1.74672,0.87202,0.9468,0.73555,0.52138,0.61269,0.24885,1.98205,1.01607,0.9668,0.0004754,0.0004754,0.0004754
79,820.421,1.73394,0.87396,0.94536,0.66046,0.50675,0.57266,0.21976,2.10934,1.04661,0.98358,0.0004556,0.0004556,0.0004556
80,832.106,1.7855,0.88827,0.95248,0.66193,0.51469,0.59189,0.24226,2.00557,1.072,0.96407,0.0004358,0.0004358,0.0004358
81,843.08,1.7502,0.87036,0.94706,0.6982,0.5417,0.6134,0.26031,1.91035,0.99921,0.9578,0.000416,0.000416,0.000416
82,854.91,1.69137,0.86002,0.94255,0.69869,0.51231,0.57486,0.23976,1.95032,1.01163,0.96452,0.0003962,0.0003962,0.0003962
83,866.533,1.66001,0.83106,0.93465,0.69533,0.47021,0.52765,0.21011,2.01887,1.02167,0.97693,0.0003764,0.0003764,0.0003764
84,877.819,1.65614,0.83195,0.93127,0.71557,0.51155,0.57277,0.23401,1.95994,0.98573,0.96619,0.0003566,0.0003566,0.0003566
85,889.282,1.64833,0.82486,0.93112,0.68655,0.5167,0.57006,0.23182,1.96909,1.00134,0.96526,0.0003368,0.0003368,0.0003368
86,900.978,1.643,0.82745,0.926,0.67688,0.52105,0.582,0.24226,1.94105,1.01054,0.96145,0.000317,0.000317,0.000317
87,912.39,1.63635,0.82063,0.92958,0.68883,0.52264,0.59495,0.25622,1.9126,1.01991,0.95223,0.0002972,0.0002972,0.0002972
88,923.738,1.62668,0.81039,0.92611,0.76498,0.50119,0.60628,0.26105,1.90091,0.98424,0.95353,0.0002774,0.0002774,0.0002774
89,933.334,1.64143,0.80943,0.9289,0.71531,0.52979,0.62308,0.26956,1.90169,0.99083,0.95238,0.0002576,0.0002576,0.0002576
90,944.215,1.64052,0.81643,0.92751,0.7156,0.54726,0.62832,0.27012,1.90194,0.98248,0.95373,0.0002378,0.0002378,0.0002378
91,955.162,1.65561,0.81261,0.92898,0.74181,0.52716,0.61382,0.26164,1.90457,0.95742,0.95509,0.000218,0.000218,0.000218
92,965.682,1.62651,0.80508,0.92482,0.70442,0.53296,0.59853,0.24245,1.93797,0.99593,0.95937,0.0001982,0.0001982,0.0001982
93,975.914,1.6059,0.8017,0.91919,0.73327,0.51946,0.5915,0.23804,1.94664,0.98367,0.95983,0.0001784,0.0001784,0.0001784
94,986.015,1.60055,0.79364,0.92295,0.73117,0.53852,0.61677,0.2635,1.89231,0.9676,0.94979,0.0001586,0.0001586,0.0001586
95,996.182,1.57896,0.78391,0.91807,0.71503,0.53809,0.61329,0.263,1.90364,0.96496,0.95403,0.0001388,0.0001388,0.0001388
96,1006.61,1.57343,0.78096,0.91613,0.72993,0.52423,0.61227,0.26324,1.90685,0.96874,0.95204,0.000119,0.000119,0.000119
97,1016.9,1.59736,0.7893,0.91889,0.73095,0.53614,0.61263,0.2625,1.89926,0.95312,0.95235,9.92e-05,9.92e-05,9.92e-05
98,1026.6,1.57581,0.77823,0.91646,0.73826,0.53535,0.61146,0.25907,1.90139,0.96779,0.9523,7.94e-05,7.94e-05,7.94e-05
99,1035.96,1.58048,0.78492,0.91428,0.7263,0.54567,0.61508,0.26314,1.89705,0.96234,0.95125,5.96e-05,5.96e-05,5.96e-05
100,1045.08,1.57755,0.78265,0.91502,0.74658,0.52343,0.61322,0.26154,1.90172,0.96681,0.95239,3.98e-05,3.98e-05,3.98e-05
