epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,203.3,1.37542,0.69365,1.0027,0.9211,0.81628,0.90675,0.55719,1.36574,0.72468,1.02846,0.001142,0.001142,0.001142
67,207.248,1.42339,0.72702,1.02739,0.89291,0.81078,0.89224,0.5186,1.43336,0.8002,1.06412,0.0011288,0.0011288,0.0011288
68,211.15,1.33609,0.6946,1.01164,0.88914,0.80528,0.89778,0.50884,1.4853,0.78072,1.07641,0.0011156,0.0011156,0.0011156
69,215.075,1.31933,0.67539,0.99632,0.86808,0.78108,0.86751,0.4844,1.55851,0.81723,1.10578,0.0011024,0.0011024,0.0011024
70,218.888,1.32133,0.68081,0.99499,0.88037,0.80959,0.8936,0.51622,1.47602,0.7698,1.07525,0.0010892,0.0010892,0.0010892
71,222.699,1.29368,0.67865,0.99043,0.91672,0.83828,0.9103,0.55618,1.38267,0.69624,1.04533,0.001076,0.001076,0.001076
72,226.553,1.31811,0.68185,0.99336,0.85549,0.76568,0.85543,0.48217,1.52625,0.8111,1.09139,0.0010628,0.0010628,0.0010628
73,230.348,1.28611,0.64786,0.97981,0.89999,0.80191,0.88862,0.50341,1.50332,0.76064,1.08426,0.0010496,0.0010496,0.0010496
74,234.08,1.26748,0.65558,0.97431,0.88949,0.8235,0.90466,0.52648,1.47029,0.74212,1.07174,0.0010364,0.0010364,0.0010364
75,237.656,1.27079,0.64899,0.97124,0.8996,0.80528,0.89851,0.54362,1.40387,0.73239,1.04567,0.0010232,0.0010232,0.0010232
76,241.063,1.23477,0.64193,0.97437,0.91791,0.8365,0.90895,0.55269,1.36582,0.69688,1.03228,0.00101,0.00101,0.00101
77,244.288,1.26457,0.64591,0.97427,0.8903,0.85369,0.91318,0.56142,1.34029,0.69875,1.02607,0.0009968,0.0009968,0.0009968
78,247.775,1.24354,0.62968,0.96886,0.90184,0.79758,0.89273,0.5239,1.43886,0.74352,1.06722,0.0009836,0.0009836,0.0009836
79,251.589,1.2729,0.64491,0.98071,0.92733,0.76788,0.8819,0.51126,1.48893,0.76453,1.06859,0.0009704,0.0009704,0.0009704
80,255.497,1.21845,0.62397,0.96636,0.92396,0.83498,0.91532,0.53557,1.42641,0.72484,1.05371,0.0009572,0.0009572,0.0009572
81,259.248,1.19902,0.60924,0.96104,0.91284,0.81808,0.9149,0.53776,1.43346,0.72381,1.04849,0.000944,0.000944,0.000944
82,263.055,1.21661,0.61403,0.96458,0.91829,0.82948,0.91497,0.56732,1.34933,0.68896,1.02902,0.0009308,0.0009308,0.0009308
83,266.848,1.22106,0.63159,0.96232,0.899,0.81188,0.90218,0.54409,1.3821,0.71239,1.04099,0.0009176,0.0009176,0.0009176
84,270.704,1.19658,0.60574,0.96033,0.90316,0.75908,0.8762,0.48184,1.55964,0.77642,1.10591,0.0009044,0.0009044,0.0009044
85,274.59,1.26193,0.62763,0.9748,0.91577,0.79318,0.89047,0.50506,1.51138,0.77005,1.07389,0.0008912,0.0008912,0.0008912
86,278.383,1.21708,0.6104,0.96467,0.92687,0.77558,0.8939,0.52401,1.45972,0.75671,1.05029,0.000878,0.000878,0.000878
87,281.586,1.21936,0.61038,0.95713,0.89624,0.84569,0.90655,0.55248,1.35752,0.72485,1.03324,0.0008648,0.0008648,0.0008648
88,284.733,1.22438,0.62273,0.96659,0.91473,0.82508,0.90581,0.5512,1.38584,0.70904,1.04662,0.0008516,0.0008516,0.0008516
89,287.904,1.17344,0.59635,0.94893,0.9105,0.78342,0.88575,0.50032,1.53186,0.76075,1.09256,0.0008384,0.0008384,0.0008384
90,291.161,1.19691,0.60632,0.95416,0.92819,0.82475,0.90423,0.53213,1.44521,0.71963,1.05272,0.0008252,0.0008252,0.0008252
91,294.952,1.20561,0.59554,0.96075,0.90638,0.83071,0.91205,0.56042,1.36232,0.70021,1.02935,0.000812,0.000812,0.000812
92,298.693,1.20291,0.59887,0.95498,0.91582,0.80088,0.89851,0.54373,1.39265,0.7093,1.04708,0.0007988,0.0007988,0.0007988
93,302.227,1.18064,0.59147,0.94579,0.92414,0.83091,0.91313,0.55858,1.36208,0.67353,1.03352,0.0007856,0.0007856,0.0007856
94,305.417,1.16625,0.5842,0.94487,0.89643,0.81298,0.8901,0.52231,1.44084,0.72859,1.05696,0.0007724,0.0007724,0.0007724
95,308.587,1.15709,0.58018,0.94239,0.90959,0.80198,0.89536,0.51634,1.50381,0.74904,1.07558,0.0007592,0.0007592,0.0007592
96,311.803,1.17539,0.59201,0.94699,0.93463,0.79318,0.90247,0.55795,1.39546,0.71243,1.04422,0.000746,0.000746,0.000746
97,315.092,1.18304,0.59815,0.95241,0.91111,0.82316,0.90831,0.55107,1.37027,0.69131,1.03348,0.0007328,0.0007328,0.0007328
98,318.277,1.15101,0.5764,0.94014,0.91394,0.82728,0.90708,0.55033,1.36849,0.68886,1.03278,0.0007196,0.0007196,0.0007196
99,321.491,1.10958,0.5678,0.9308,0.89743,0.77005,0.87823,0.49387,1.53607,0.77879,1.09377,0.0007064,0.0007064,0.0007064
100,324.747,1.13186,0.57007,0.93383,0.90666,0.81848,0.89974,0.53327,1.43652,0.70883,1.06366,0.0006932,0.0006932,0.0006932
101,327.782,1.12148,0.56816,0.92913,0.91996,0.84158,0.91487,0.55834,1.37695,0.67909,1.04086,0.00068,0.00068,0.00068
102,331.017,1.11697,0.56598,0.93333,0.93729,0.78878,0.90461,0.54554,1.41745,0.71372,1.03976,0.0006668,0.0006668,0.0006668
103,334.214,1.11773,0.57055,0.93683,0.91229,0.81244,0.90679,0.55794,1.38258,0.69473,1.03305,0.0006536,0.0006536,0.0006536
104,337.37,1.09032,0.55282,0.92908,0.88624,0.81958,0.90025,0.53107,1.46229,0.72268,1.05966,0.0006404,0.0006404,0.0006404
105,340.808,1.10373,0.56046,0.92411,0.91202,0.80418,0.89608,0.5211,1.48871,0.7373,1.06951,0.0006272,0.0006272,0.0006272
106,344.212,1.10853,0.55862,0.93077,0.91933,0.80528,0.90157,0.55216,1.39212,0.70819,1.03501,0.000614,0.000614,0.000614
