epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,294.41,1.335,0.68003,0.87493,0.65909,0.842,0.79563,0.38753,1.89648,0.87327,0.89843,0.000330233,0.000330233,0.000330233
83,298.603,1.34734,0.68372,0.87514,0.75095,0.80505,0.77863,0.38187,1.83932,0.85075,0.89926,0.000313729,0.000313729,0.000313729
84,302.789,1.33843,0.6706,0.87238,0.79437,0.81,0.79051,0.43695,1.85154,0.83984,0.89578,0.000297226,0.000297226,0.000297226
85,306.991,1.28236,0.65682,0.87204,0.56427,0.816,0.76408,0.39037,1.80935,0.83144,0.89803,0.000280723,0.000280723,0.000280723
86,311.158,1.30413,0.65829,0.87172,0.67967,0.82985,0.80113,0.45451,1.79538,0.81939,0.88839,0.00026422,0.00026422,0.00026422
87,315.196,1.30358,0.65887,0.87486,0.50984,0.88462,0.75377,0.39842,1.87286,0.81506,0.89689,0.000247716,0.000247716,0.000247716
88,319.146,1.28603,0.65049,0.8741,0.76201,0.82521,0.80159,0.43942,1.85974,0.82904,0.89295,0.000231213,0.000231213,0.000231213
89,323.163,1.30763,0.66046,0.87376,0.73151,0.81861,0.80588,0.42045,1.84509,0.84728,0.89385,0.00021471,0.00021471,0.00021471
90,327.325,1.2871,0.65024,0.87039,0.7476,0.82046,0.80444,0.42602,1.84436,0.81215,0.89631,0.000198206,0.000198206,0.000198206
91,332.57,1.29135,0.65728,0.87709,0.77292,0.80619,0.79747,0.41687,1.85063,0.83308,0.89462,0.000181703,0.000181703,0.000181703
92,336.751,1.25792,0.63579,0.86945,0.76894,0.78022,0.7862,0.38613,1.9144,0.83061,0.90397,0.0001652,0.0001652,0.0001652
93,340.919,1.24958,0.62936,0.87061,0.71206,0.81025,0.79341,0.37269,1.88167,0.81088,0.89765,0.000148696,0.000148696,0.000148696
94,344.729,1.23194,0.61984,0.86893,0.7604,0.80101,0.79474,0.40069,1.85648,0.81117,0.90094,0.000132193,0.000132193,0.000132193
95,348.166,1.21925,0.62118,0.86306,0.74369,0.80769,0.7825,0.4047,1.82214,0.79982,0.89917,0.00011569,0.00011569,0.00011569
96,351.614,1.24156,0.61971,0.86963,0.66442,0.84615,0.78931,0.40249,1.82609,0.79485,0.89797,9.91865e-05,9.91865e-05,9.91865e-05
97,355.042,1.21987,0.61676,0.86469,0.70577,0.82187,0.79801,0.4153,1.8282,0.79785,0.89675,8.26832e-05,8.26832e-05,8.26832e-05
98,358.487,1.21392,0.60568,0.86913,0.65209,0.84615,0.80215,0.40846,1.8472,0.79246,0.90156,6.61799e-05,6.61799e-05,6.61799e-05
99,361.934,1.20674,0.60323,0.87104,0.70149,0.81491,0.80087,0.41927,1.84513,0.79983,0.90188,4.96766e-05,4.96766e-05,4.96766e-05
100,365.398,1.20964,0.61037,0.86402,0.68035,0.81355,0.80017,0.40513,1.82265,0.78714,0.89754,3.31733e-05,3.31733e-05,3.31733e-05
