epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,1280.02,1.44034,0.70589,0.88589,0.73695,0.58062,0.65468,0.27981,1.88132,0.93287,0.93491,0.0001586,0.0001586,0.0001586
188,1286.51,1.4403,0.69966,0.88667,0.74871,0.57269,0.65392,0.27709,1.8969,0.93644,0.93714,0.0001487,0.0001487,0.0001487
189,1292.71,1.43643,0.6972,0.88517,0.7475,0.56394,0.65452,0.27895,1.88532,0.9374,0.93461,0.0001388,0.0001388,0.0001388
190,1298.89,1.43717,0.70179,0.8838,0.75213,0.57665,0.65842,0.28216,1.86226,0.92892,0.93368,0.0001289,0.0001289,0.0001289
191,1305.77,1.43656,0.70127,0.88238,0.74532,0.58345,0.65996,0.28233,1.88057,0.93478,0.93516,0.000119,0.000119,0.000119
192,1311.9,1.43272,0.69847,0.8837,0.73166,0.5838,0.65871,0.28295,1.87308,0.92461,0.93429,0.0001091,0.0001091,0.0001091
193,1318.05,1.42814,0.69936,0.88776,0.734,0.58936,0.65956,0.28041,1.87795,0.9303,0.93573,9.92e-05,9.92e-05,9.92e-05
194,1324.41,1.42238,0.69799,0.88072,0.72794,0.5838,0.65975,0.28087,1.87947,0.93189,0.93485,8.93e-05,8.93e-05,8.93e-05
195,1330.46,1.41717,0.69625,0.88206,0.74906,0.5714,0.66184,0.28098,1.87036,0.92152,0.93414,7.94e-05,7.94e-05,7.94e-05
196,1336.58,1.41057,0.68888,0.87654,0.73236,0.58141,0.66003,0.28086,1.87202,0.92128,0.93463,6.95e-05,6.95e-05,6.95e-05
197,1343.04,1.4041,0.68904,0.8819,0.72816,0.58221,0.65744,0.28083,1.87991,0.92766,0.93491,5.96e-05,5.96e-05,5.96e-05
198,1349.45,1.42131,0.69484,0.88046,0.7385,0.57188,0.6575,0.28119,1.87381,0.92237,0.93483,4.97e-05,4.97e-05,4.97e-05
199,1355.54,1.41815,0.69339,0.87949,0.73144,0.57029,0.65313,0.27932,1.87835,0.92351,0.93627,3.98e-05,3.98e-05,3.98e-05
200,1361.91,1.40694,0.68661,0.88135,0.73801,0.57347,0.65845,0.27953,1.87996,0.92439,0.93637,2.99e-05,2.99e-05,2.99e-05
