epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,804.283,0.61359,0.36271,0.92593,0.98992,0.995,0.99374,0.88204,0.5435,0.32411,0.88217,0.0007328,0.0007328,0.0007328
66,817.705,0.60081,0.35728,0.9255,0.99453,0.99,0.9949,0.87422,0.54953,0.33991,0.87978,0.000713,0.000713,0.000713
67,831.077,0.58911,0.35126,0.92889,0.98414,0.995,0.99248,0.86673,0.57379,0.34146,0.88905,0.0006932,0.0006932,0.0006932
68,844.606,0.58811,0.34513,0.91955,0.99455,0.99,0.99461,0.87905,0.56423,0.34289,0.88871,0.0006734,0.0006734,0.0006734
69,858.265,0.58004,0.34344,0.92437,0.995,0.99486,0.9949,0.87895,0.57007,0.33051,0.87619,0.0006536,0.0006536,0.0006536
70,872.003,0.58578,0.34797,0.91653,0.99006,0.99,0.9948,0.86861,0.5713,0.33965,0.89164,0.0006338,0.0006338,0.0006338
71,885.034,0.58,0.34732,0.91916,0.99412,0.99,0.98827,0.87141,0.57438,0.33973,0.89113,0.000614,0.000614,0.000614
72,898.631,0.57463,0.33509,0.91408,0.99,0.98974,0.98698,0.86454,0.59909,0.33841,0.88616,0.0005942,0.0005942,0.0005942
73,912.298,0.57536,0.33543,0.91398,0.9895,0.99,0.9943,0.87908,0.55748,0.32348,0.87682,0.0005744,0.0005744,0.0005744
74,926.475,0.56607,0.3332,0.9102,0.99893,0.995,0.995,0.8804,0.55664,0.31599,0.87858,0.0005546,0.0005546,0.0005546
75,940.058,0.55971,0.32808,0.90757,0.99339,0.985,0.99174,0.86716,0.57675,0.33543,0.89291,0.0005348,0.0005348,0.0005348
76,953.794,0.56898,0.32823,0.91243,0.9995,0.995,0.995,0.87794,0.56163,0.33595,0.88659,0.000515,0.000515,0.000515
77,967.534,0.5715,0.33008,0.91292,0.99449,0.99,0.9949,0.87126,0.57132,0.32656,0.89307,0.0004952,0.0004952,0.0004952
78,981.042,0.56761,0.32904,0.91294,0.99903,0.995,0.995,0.87358,0.56657,0.31666,0.89039,0.0004754,0.0004754,0.0004754
79,994.755,0.5619,0.32119,0.90965,0.99933,0.995,0.995,0.8853,0.55391,0.32406,0.88011,0.0004556,0.0004556,0.0004556
80,1008.42,0.56938,0.33139,0.90566,1,0.99496,0.995,0.87959,0.55707,0.31128,0.8822,0.0004358,0.0004358,0.0004358
81,1022.06,0.57573,0.32658,0.91108,1,0.99361,0.995,0.88378,0.54289,0.31077,0.88093,0.000416,0.000416,0.000416
82,1036.03,0.57441,0.32847,0.90573,0.99915,0.995,0.995,0.89095,0.53044,0.29727,0.87338,0.0003962,0.0003962,0.0003962
83,1050.02,0.56814,0.32406,0.90183,0.99989,0.995,0.995,0.88978,0.50892,0.29707,0.87203,0.0003764,0.0003764,0.0003764
84,1063.41,0.5522,0.31484,0.90567,0.99422,0.995,0.99435,0.90224,0.49864,0.28042,0.87121,0.0003566,0.0003566,0.0003566
85,1077.11,0.54745,0.31291,0.90407,1,0.99488,0.995,0.8922,0.50553,0.29277,0.876,0.0003368,0.0003368,0.0003368
86,1090.56,0.53657,0.31032,0.90232,0.99455,0.995,0.99495,0.89679,0.49352,0.28256,0.87543,0.000317,0.000317,0.000317
87,1103.83,0.52323,0.30126,0.89571,0.99873,0.99,0.99495,0.90526,0.48004,0.28458,0.86954,0.0002972,0.0002972,0.0002972
88,1117.12,0.51829,0.29843,0.89596,0.99467,0.99,0.99314,0.90052,0.49207,0.29171,0.86994,0.0002774,0.0002774,0.0002774
89,1130.46,0.51731,0.29761,0.89915,0.99264,0.995,0.994,0.91008,0.47478,0.29192,0.87155,0.0002576,0.0002576,0.0002576
90,1143.97,0.50788,0.29241,0.89812,0.98492,0.995,0.99283,0.90422,0.48138,0.28796,0.86893,0.0002378,0.0002378,0.0002378
91,1158.11,0.50429,0.28759,0.89186,0.98814,0.99,0.99319,0.91448,0.47117,0.28602,0.86236,0.000218,0.000218,0.000218
92,1171.64,0.49938,0.28719,0.89166,0.99406,0.99,0.9949,0.91333,0.47743,0.27004,0.8685,0.0001982,0.0001982,0.0001982
93,1185.13,0.49362,0.28367,0.89007,0.9949,0.995,0.99495,0.91058,0.47443,0.27413,0.86754,0.0001784,0.0001784,0.0001784
94,1196.87,0.49282,0.2813,0.89191,0.995,0.99479,0.99395,0.91019,0.4742,0.27234,0.86384,0.0001586,0.0001586,0.0001586
95,1207.93,0.49082,0.27669,0.88988,0.99496,0.995,0.9949,0.90818,0.4795,0.2708,0.86893,0.0001388,0.0001388,0.0001388
96,1218.83,0.4881,0.27925,0.89284,0.995,0.99445,0.9949,0.9121,0.47865,0.27081,0.86923,0.000119,0.000119,0.000119
97,1232,0.48429,0.27778,0.89041,0.995,0.995,0.9942,0.91244,0.47381,0.26981,0.86823,9.92e-05,9.92e-05,9.92e-05
98,1245.33,0.48479,0.27274,0.88842,0.99425,0.995,0.9949,0.91236,0.47135,0.26687,0.86726,7.94e-05,7.94e-05,7.94e-05
99,1258.71,0.48302,0.27235,0.89086,0.99425,0.995,0.9949,0.91208,0.47438,0.26464,0.86712,5.96e-05,5.96e-05,5.96e-05
100,1272.08,0.48085,0.26995,0.88964,0.99404,0.995,0.99495,0.91192,0.47357,0.26386,0.8682,3.98e-05,3.98e-05,3.98e-05
